Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Days Since Last Purchase,Churn Risk,Days Between Purchases,Predicted Days Until Next Purchase,Predicted Next Purchase Date,Purchase Count,Total Revenue,Customer Lifetime Value (CLV),Hour of Purchase,Minute of Purchase,Hour-Minute
4064,Kimono,117.0,2022-10-31,2.9,Cash,15,0,0.24366110080395795,0.2436611008039578,2022-10-31,18,1965.0,1965.0,0,0,00:00
4047,Blazer,154.0,2023-06-01,1.7,Cash,36,0,-67.0,-66.99999999999999,2023-03-26,18,1946.0,1946.0,0,0,00:00
4032,Backpack,76.0,2023-06-15,4.7,Cash,19,0,99.0,98.99999999999997,2023-09-22,19,1830.0,1830.0,0,0,00:00
4031,Slippers,193.0,2023-08-02,1.3,Credit Card,37,0,200.0,199.99999999999994,2024-02-18,21,2659.0,2659.0,0,0,00:00
3999,Jacket,77.0,2023-05-27,3.4,Credit Card,16,0,0.24366110080395795,0.2436611008039578,2023-05-27,20,1981.0,1981.0,0,0,00:00
3966,Tie,181.0,2023-06-14,3.6,Credit Card,14,0,54.0,53.999999999999986,2023-08-07,18,2194.0,2194.0,0,0,00:00
4109,Dress,127.0,2023-09-30,2.8,Cash,1,0,212.0,211.99999999999994,2024-04-29,16,10015.0,10015.0,0,0,00:00
4034,Shorts,28.0,2023-03-24,3.4,Cash,24,0,-99.0,-98.99999999999997,2022-12-15,32,3734.0,3734.0,0,0,00:00
4101,Pajamas,110.0,2023-03-27,1.4,Cash,9,0,0.24366110080395795,0.2436611008039578,2023-03-27,13,1493.0,1493.0,0,0,00:00
4023,Sunglasses,154.0,2023-02-09,2.4,Credit Card,41,0,0.24366110080395795,0.2436611008039578,2023-02-09,25,2831.0,2831.0,0,0,00:00
3972,Coat,28.0,2022-12-22,4.6,Credit Card,77,0,-35.0,-34.99999999999999,2022-11-17,20,5158.0,5158.0,0,0,00:00
4118,Socks,139.0,2023-05-13,4.4,Credit Card,7,0,121.0,120.99999999999997,2023-09-11,22,2229.0,2229.0,0,0,00:00
4078,Tunic,99.0,2022-11-10,2.3,Cash,5,0,-231.0,-230.99999999999994,2022-03-24,34,3706.0,3706.0,0,0,00:00
4105,Belt,72.0,2023-07-29,1.7,Credit Card,7,0,133.0,132.99999999999997,2023-12-09,26,2398.0,2398.0,0,0,00:00
4000,Sandals,50.0,2023-09-27,4.3,Cash,0,0,0.24366110080395795,0.24366110080395778,2023-09-27,25,2295.0,2295.0,0,0,00:00
4103,Jumpsuit,149.0,2022-10-16,5.0,Cash,11,0,-196.0,-195.99999999999994,2022-04-03,23,6705.0,6705.0,0,0,00:00
3970,Tunic,166.0,2023-02-02,3.1,Credit Card,5,0,-96.0,-95.99999999999997,2022-10-29,27,3001.0,3001.0,0,0,00:00
4031,Camisole,177.0,2023-06-28,3.5,Cash,37,0,-35.0,-34.99999999999999,2023-05-24,21,2659.0,2659.0,0,0,00:00
4116,Raincoat,180.0,2023-02-11,,Cash,13,0,26.0,25.999999999999993,2023-03-09,19,2188.0,2188.0,0,0,00:00
3963,Trench Coat,86.0,2022-12-16,1.5,Cash,4,0,0.24366110080395795,0.2436611008039578,2022-12-16,20,2252.0,2252.0,0,0,00:00
4030,Romper,36.0,2023-01-02,2.8,Credit Card,63,0,69.0,68.99999999999999,2023-03-12,16,1786.0,1786.0,0,0,00:00
4081,Kimono,44.0,2023-06-03,2.2,Credit Card,9,0,-90.0,-89.99999999999999,2023-03-05,25,4627.0,4627.0,0,0,00:00
3978,Handbag,37.0,2023-01-17,5.0,Cash,3,0,2.0,1.9999999999999996,2023-01-19,27,3440.0,3440.0,0,0,00:00
3989,Tank Top,49.0,2023-04-26,4.7,Credit Card,18,0,-23.0,-22.999999999999996,2023-04-03,22,2354.0,2354.0,0,0,00:00
4086,Swimsuit,164.0,2022-12-07,1.6,Cash,24,0,0.24366110080395795,0.2436611008039578,2022-12-07,24,2511.0,2511.0,0,0,00:00
3976,Tank Top,97.0,2023-05-23,4.4,Cash,3,0,-62.0,-61.999999999999986,2023-03-22,19,6271.0,6271.0,0,0,00:00
4028,Sweater,172.0,2023-01-15,1.1,Credit Card,40,0,-27.0,-26.999999999999993,2022-12-19,22,1947.0,1947.0,0,0,00:00
4021,Backpack,139.0,2023-01-02,4.8,Cash,1,0,0.24366110080395795,0.2436611008039578,2023-01-02,19,1897.0,1897.0,0,0,00:00
3990,Pajamas,23.0,2022-11-01,4.2,Credit Card,20,0,0.24366110080395795,0.24366110080395778,2022-11-01,22,2255.0,2255.0,0,0,00:00
4114,Belt,110.0,2023-09-28,,Cash,3,0,105.0,104.99999999999997,2024-01-11,17,1667.0,1667.0,0,0,00:00
4028,Poncho,80.0,2022-12-31,1.1,Cash,40,0,-15.0,-14.999999999999996,2022-12-16,22,1947.0,1947.0,0,0,00:00
4027,Boots,110.0,2022-12-30,4.8,Credit Card,19,0,0.24366110080395795,0.2436611008039578,2022-12-30,17,1747.0,1747.0,0,0,00:00
4022,Boots,43.0,2023-08-27,3.9,Cash,35,0,0.24366110080395795,0.24366110080395778,2023-08-27,13,1474.0,1474.0,0,0,00:00
3960,Onesie,77.0,2022-12-16,4.3,Cash,17,0,0.24366110080395795,0.2436611008039578,2022-12-16,18,1764.0,1764.0,0,0,00:00
3985,Dress,110.0,2023-06-05,1.4,Credit Card,7,0,156.0,155.99999999999997,2023-11-08,25,2626.0,2626.0,0,0,00:00
4111,Swimsuit,190.0,2022-11-23,4.4,Credit Card,6,0,-168.0,-167.99999999999997,2022-06-08,26,2781.0,2781.0,0,0,00:00
4001,Handbag,12.0,2022-11-25,2.7,Cash,14,0,-296.0,-295.99999999999994,2022-02-02,22,5052.0,5052.0,0,0,00:00
4108,Romper,110.0,2022-11-09,4.5,Credit Card,0,0,-305.0,-304.99999999999994,2022-01-08,26,7634.0,7634.0,0,0,00:00
3995,Umbrella,186.0,2023-05-27,3.9,Cash,11,0,185.0,184.99999999999997,2023-11-28,20,2008.0,2008.0,0,0,00:00
4071,Jeans,149.0,2023-04-09,2.4,Cash,39,0,127.0,126.99999999999997,2023-08-14,19,2346.0,2346.0,0,0,00:00
4051,Tank Top,110.0,2023-08-31,,Credit Card,7,0,214.0,213.99999999999994,2024-04-01,26,2643.0,2643.0,0,0,00:00
4001,Wallet,151.0,2023-06-09,3.9,Cash,14,0,196.0,195.99999999999994,2023-12-22,22,5052.0,5052.0,0,0,00:00
4023,Backpack,110.0,2023-05-08,3.0,Credit Card,41,0,88.0,87.99999999999999,2023-08-04,25,2831.0,2831.0,0,0,00:00
4017,Pants,110.0,2023-08-08,3.5,Cash,3,0,284.0,283.99999999999994,2024-05-18,24,5232.0,5232.0,0,0,00:00
4081,Sandals,20.0,2022-12-02,4.1,Cash,9,0,-183.0,-182.99999999999997,2022-06-02,25,4627.0,4627.0,0,0,00:00
4003,Loafers,63.0,2023-06-10,2.3,Credit Card,1,0,-29.0,-28.999999999999993,2023-05-12,20,2301.0,2301.0,0,0,00:00
4092,Overalls,180.0,2022-11-25,2.7,Cash,25,0,0.24366110080395795,0.2436611008039578,2022-11-25,16,2050.0,2050.0,0,0,00:00
3965,Umbrella,110.0,2023-05-06,4.2,Cash,3,0,-51.0,-50.999999999999986,2023-03-16,19,2028.0,2028.0,0,0,00:00
4044,Pants,114.0,2022-12-25,4.4,Credit Card,38,0,-47.0,-46.99999999999999,2022-11-08,24,9405.0,9405.0,0,0,00:00
3978,Sandals,49.0,2022-10-31,4.5,Cash,3,0,-78.0,-77.99999999999999,2022-08-14,27,3440.0,3440.0,0,0,00:00
3994,Boots,70.0,2023-03-01,,Cash,21,0,-76.0,-75.99999999999999,2022-12-15,25,2751.0,2751.0,0,0,00:00
4109,Loafers,55.0,2022-12-21,1.0,Credit Card,1,0,-283.0,-282.99999999999994,2022-03-13,16,10015.0,10015.0,0,0,00:00
3996,Slippers,16.0,2023-08-13,2.5,Credit Card,26,0,162.0,161.99999999999997,2024-01-22,16,1641.0,1641.0,0,0,00:00
4083,Wallet,110.0,2023-07-07,3.7,Credit Card,23,0,89.0,88.99999999999999,2023-10-04,26,5265.0,5265.0,0,0,00:00
4062,Coat,115.0,2023-04-10,1.6,Credit Card,9,0,-165.0,-164.99999999999997,2022-10-27,22,1955.0,1955.0,0,0,00:00
4055,T-shirt,198.0,2022-11-29,3.9,Credit Card,14,0,-125.0,-124.99999999999997,2022-07-27,18,4458.0,4458.0,0,0,00:00
4017,Shorts,78.0,2023-02-26,1.8,Credit Card,3,0,-163.0,-162.99999999999997,2022-09-16,24,5232.0,5232.0,0,0,00:00
4069,Jumpsuit,110.0,2023-02-16,4.8,Cash,57,0,0.24366110080395795,0.2436611008039578,2023-02-16,19,1585.0,1585.0,0,0,00:00
4120,Hoodie,107.0,2023-07-11,4.0,Cash,1,0,0.24366110080395795,0.2436611008039578,2023-07-11,19,2191.0,2191.0,0,0,00:00
3999,Backpack,130.0,2023-04-26,,Cash,16,0,-31.0,-30.999999999999993,2023-03-26,20,1981.0,1981.0,0,0,00:00
4010,Romper,127.0,2023-07-24,,Credit Card,24,0,43.0,42.99999999999999,2023-09-05,24,7063.0,7063.0,0,0,00:00
4104,Pajamas,68.0,2023-07-12,1.8,Cash,1,0,149.0,148.99999999999997,2023-12-08,18,2175.0,2175.0,0,0,00:00
4045,Vest,178.0,2023-01-29,2.7,Credit Card,30,0,2.0,1.9999999999999996,2023-01-31,15,1682.0,1682.0,0,0,00:00
3970,Romper,110.0,2022-10-18,2.5,Cash,5,0,-107.0,-106.99999999999997,2022-07-03,27,3001.0,3001.0,0,0,00:00
4121,Slippers,27.0,2023-04-11,3.6,Credit Card,63,0,-53.0,-52.999999999999986,2023-02-17,18,2145.0,2145.0,0,0,00:00
4024,Hoodie,81.0,2022-12-30,3.6,Credit Card,36,0,0.24366110080395795,0.2436611008039578,2022-12-30,15,1485.0,1485.0,0,0,00:00
3986,Flannel Shirt,140.0,2022-11-24,2.2,Cash,6,0,-132.0,-131.99999999999997,2022-07-15,23,6427.0,6427.0,0,0,00:00
3970,Socks,147.0,2023-05-07,2.2,Credit Card,5,0,201.0,200.99999999999994,2023-11-24,27,3001.0,3001.0,0,0,00:00
3999,Belt,17.0,2023-07-25,4.2,Credit Card,16,0,90.0,89.99999999999999,2023-10-23,20,1981.0,1981.0,0,0,00:00
4075,Coat,110.0,2022-10-06,2.4,Cash,6,0,-188.0,-187.99999999999997,2022-04-01,28,7746.0,7746.0,0,0,00:00
4059,Belt,55.0,2023-01-16,1.4,Cash,1,0,0.24366110080395795,0.24366110080395778,2023-01-16,22,2214.0,2214.0,0,0,00:00
4078,Sandals,77.0,2023-07-28,4.5,Cash,5,0,260.0,259.99999999999994,2024-04-13,34,3706.0,3706.0,0,0,00:00
4034,Tank Top,110.0,2023-01-01,2.1,Cash,24,0,-82.0,-81.99999999999999,2022-10-11,32,3734.0,3734.0,0,0,00:00
4078,Blazer,98.0,2023-01-05,2.3,Credit Card,5,0,-204.0,-203.99999999999994,2022-06-15,34,3706.0,3706.0,0,0,00:00
4093,Trench Coat,90.0,2022-10-17,1.5,Cash,7,0,11.0,10.999999999999998,2022-10-28,25,2562.0,2562.0,0,0,00:00
4016,Polo Shirt,140.0,2023-01-02,2.3,Cash,7,0,0.24366110080395795,0.2436611008039578,2023-01-02,16,1445.0,1445.0,0,0,00:00
4054,Wallet,110.0,2023-05-01,3.8,Cash,24,0,123.0,122.99999999999997,2023-09-01,20,5755.0,5755.0,0,0,00:00
4056,Pajamas,58.0,2023-07-20,4.1,Cash,1,0,260.0,259.99999999999994,2024-04-05,23,2416.0,2416.0,0,0,00:00
4078,Slippers,191.0,2023-07-10,4.2,Credit Card,5,0,186.0,185.99999999999997,2024-01-12,34,3706.0,3706.0,0,0,00:00
4024,Blazer,143.0,2022-10-09,2.6,Credit Card,36,0,-82.0,-81.99999999999999,2022-07-19,15,1485.0,1485.0,0,0,00:00
3994,Camisole,147.0,2022-11-19,2.2,Cash,21,0,-102.0,-101.99999999999997,2022-08-09,25,2751.0,2751.0,0,0,00:00
4092,Tie,199.0,2023-02-15,4.6,Cash,25,0,82.0,81.99999999999999,2023-05-08,16,2050.0,2050.0,0,0,00:00
4068,Tunic,60.0,2023-01-04,1.2,Cash,17,0,-99.0,-98.99999999999997,2022-09-27,26,6157.0,6157.0,0,0,00:00
3960,Camisole,27.0,2023-09-14,2.0,Credit Card,17,0,272.0,271.99999999999994,2024-06-12,18,1764.0,1764.0,0,0,00:00
4030,Hoodie,94.0,2023-04-23,2.6,Credit Card,63,0,111.0,110.99999999999997,2023-08-12,16,1786.0,1786.0,0,0,00:00
4071,Skirt,179.0,2023-02-16,2.6,Credit Card,39,0,-52.0,-51.999999999999986,2022-12-26,19,2346.0,2346.0,0,0,00:00
4054,Handbag,194.0,2023-06-12,2.1,Credit Card,24,0,42.0,41.99999999999999,2023-07-24,20,5755.0,5755.0,0,0,00:00
4037,Sunglasses,139.0,2022-11-10,2.4,Cash,18,0,0.24366110080395795,0.2436611008039578,2022-11-10,20,2342.0,2342.0,0,0,00:00
4092,Jumpsuit,114.0,2022-11-02,2.2,Credit Card,25,0,-105.0,-104.99999999999997,2022-07-20,16,2050.0,2050.0,0,0,00:00
3967,Raincoat,188.0,2023-05-06,3.3,Cash,5,0,0.24366110080395795,0.2436611008039578,2023-05-06,21,2183.0,2183.0,0,0,00:00
3981,Pants,42.0,2023-07-08,1.8,Credit Card,21,0,-64.0,-63.999999999999986,2023-05-05,20,5866.0,5866.0,0,0,00:00
4093,Sneakers,110.0,2022-10-14,4.8,Cash,7,0,-3.0,-2.999999999999999,2022-10-11,25,2562.0,2562.0,0,0,00:00
4120,Poncho,107.0,2022-11-07,2.3,Cash,1,0,-246.0,-245.99999999999994,2022-03-06,19,2191.0,2191.0,0,0,00:00
4047,Scarf,54.0,2023-05-20,1.1,Credit Card,36,0,-12.0,-11.999999999999996,2023-05-08,18,1946.0,1946.0,0,0,00:00
4067,Poncho,87.0,2023-05-27,4.2,Credit Card,14,0,2.0,1.9999999999999996,2023-05-29,21,6638.0,6638.0,0,0,00:00
4113,Vest,10.0,2022-10-11,,Credit Card,16,0,-221.0,-220.99999999999994,2022-03-04,22,2491.0,2491.0,0,0,00:00
4026,Tank Top,63.0,2023-01-20,4.6,Cash,42,0,0.24366110080395795,0.24366110080395778,2023-01-20,16,1594.0,1594.0,0,0,00:00
4042,Blazer,158.0,2022-11-12,3.2,Cash,28,0,0.24366110080395795,0.2436611008039578,2022-11-12,22,2441.0,2441.0,0,0,00:00
4026,T-shirt,92.0,2023-04-24,3.1,Credit Card,42,0,94.0,93.99999999999999,2023-07-27,16,1594.0,1594.0,0,0,00:00
4025,Coat,123.0,2023-01-09,1.8,Cash,6,0,-244.0,-243.99999999999994,2022-05-10,16,1970.0,1970.0,0,0,00:00
3982,Kimono,140.0,2023-05-18,3.1,Credit Card,7,0,0.24366110080395795,0.2436611008039578,2023-05-18,21,2659.0,2659.0,0,0,00:00
4022,T-shirt,198.0,2022-10-22,1.9,Cash,35,0,-309.0,-308.99999999999994,2021-12-17,13,1474.0,1474.0,0,0,00:00
4106,Skirt,110.0,2023-03-26,4.6,Cash,24,0,-165.0,-164.99999999999997,2022-10-12,22,2502.0,2502.0,0,0,00:00
4057,Jacket,110.0,2023-09-17,1.9,Cash,3,0,258.0,257.99999999999994,2024-06-01,22,2120.0,2120.0,0,0,00:00
4075,Jumpsuit,172.0,2022-10-07,4.8,Credit Card,6,0,1.0,0.9999999999999997,2022-10-08,28,7746.0,7746.0,0,0,00:00
4018,Tank Top,33.0,2022-10-18,,Credit Card,13,0,-110.0,-109.99999999999997,2022-06-30,20,6355.0,6355.0,0,0,00:00
4107,Tie,70.0,2023-02-28,,Cash,66,0,0.24366110080395795,0.24366110080395778,2023-02-28,20,2303.0,2303.0,0,0,00:00
4006,Flannel Shirt,67.0,2023-07-27,1.4,Cash,3,0,0.24366110080395795,0.24366110080395778,2023-07-27,25,2452.0,2452.0,0,0,00:00
4090,Tie,47.0,2023-01-11,2.9,Cash,2,0,-250.0,-249.99999999999994,2022-05-06,23,2302.0,2302.0,0,0,00:00
4043,Backpack,110.0,2023-01-16,2.2,Cash,6,0,0.24366110080395795,0.2436611008039578,2023-01-16,23,2779.0,2779.0,0,0,00:00
4003,Cardigan,131.0,2023-01-04,4.1,Credit Card,1,0,-157.0,-156.99999999999997,2022-07-31,20,2301.0,2301.0,0,0,00:00
4037,Camisole,28.0,2023-05-01,2.1,Cash,18,0,172.0,171.99999999999997,2023-10-20,20,2342.0,2342.0,0,0,00:00
4097,Belt,171.0,2023-05-24,4.1,Cash,116,1,226.0,225.99999999999994,2024-01-05,11,4256.0,4256.0,0,0,00:00
3959,Coat,193.0,2023-01-03,1.5,Credit Card,28,0,-67.0,-66.99999999999999,2022-10-28,22,2377.0,2377.0,0,0,00:00
3959,Hat,136.0,2023-02-08,2.1,Credit Card,28,0,36.0,35.99999999999999,2023-03-16,22,2377.0,2377.0,0,0,00:00
3974,Swimsuit,47.0,2023-02-22,,Credit Card,2,0,-53.0,-52.999999999999986,2022-12-31,21,4194.0,4194.0,0,0,00:00
3960,Hat,11.0,2023-04-12,,Credit Card,17,0,-155.0,-154.99999999999997,2022-11-08,18,1764.0,1764.0,0,0,00:00
4062,Romper,37.0,2023-07-24,4.0,Cash,9,0,105.0,104.99999999999997,2023-11-06,22,1955.0,1955.0,0,0,00:00
3982,Blouse,66.0,2023-01-24,1.1,Cash,7,0,-114.0,-113.99999999999997,2022-10-02,21,2659.0,2659.0,0,0,00:00
4091,Socks,110.0,2022-11-28,3.4,Credit Card,43,0,-63.0,-62.999999999999986,2022-09-26,16,1892.0,1892.0,0,0,00:00
3983,Kimono,142.0,2023-05-15,3.9,Credit Card,1,0,0.24366110080395795,0.2436611008039578,2023-05-15,18,1823.0,1823.0,0,0,00:00
4071,Hat,152.0,2022-12-22,1.8,Credit Card,39,0,-56.0,-55.999999999999986,2022-10-27,19,2346.0,2346.0,0,0,00:00
4046,Trench Coat,41.0,2023-07-17,2.2,Credit Card,11,0,0.24366110080395795,0.24366110080395778,2023-07-17,12,1368.0,1368.0,0,0,00:00
4013,Shorts,128.0,2023-02-21,3.0,Cash,40,0,0.24366110080395795,0.2436611008039578,2023-02-21,18,1683.0,1683.0,0,0,00:00
4029,Bowtie,153.0,2023-05-17,,Credit Card,0,0,-30.0,-29.999999999999993,2023-04-17,25,2242.0,2242.0,0,0,00:00
4021,Sunglasses,123.0,2023-05-11,1.8,Cash,1,0,129.0,128.99999999999997,2023-09-17,19,1897.0,1897.0,0,0,00:00
4006,Scarf,194.0,2023-02-02,3.6,Cash,3,0,-175.0,-174.99999999999997,2022-08-11,25,2452.0,2452.0,0,0,00:00
3965,Hat,119.0,2023-07-13,2.2,Cash,3,0,68.0,67.99999999999999,2023-09-19,19,2028.0,2028.0,0,0,00:00
3963,Socks,150.0,2022-10-04,,Credit Card,4,0,-73.0,-72.99999999999999,2022-07-23,20,2252.0,2252.0,0,0,00:00
4115,Sweater,50.0,2023-07-05,3.2,Cash,11,0,-6.0,-5.999999999999998,2023-06-29,23,4917.0,4917.0,0,0,00:00
3980,Poncho,131.0,2023-01-23,4.6,Credit Card,3,0,-123.0,-122.99999999999997,2022-09-22,21,4471.0,4471.0,0,0,00:00
3971,Hat,73.0,2023-07-17,2.0,Credit Card,33,0,0.24366110080395795,0.24366110080395778,2023-07-17,18,1823.0,1823.0,0,0,00:00
4109,Tunic,80.0,2022-10-18,,Credit Card,1,0,-64.0,-63.999999999999986,2022-08-15,16,10015.0,10015.0,0,0,00:00
4012,Socks,143.0,2023-04-23,2.6,Cash,13,0,-36.0,-35.99999999999999,2023-03-18,17,4092.0,4092.0,0,0,00:00
4110,Sandals,71.0,2023-03-17,3.2,Cash,0,0,157.0,156.99999999999997,2023-08-21,22,4577.0,4577.0,0,0,00:00
4120,Tie,29.0,2023-02-12,1.9,Credit Card,1,0,97.0,96.99999999999997,2023-05-20,19,2191.0,2191.0,0,0,00:00
3988,Bowtie,70.0,2022-11-02,2.6,Credit Card,7,0,0.24366110080395795,0.24366110080395778,2022-11-02,25,2862.0,2862.0,0,0,00:00
3987,Handbag,91.0,2022-12-21,2.5,Cash,30,0,0.24366110080395795,0.2436611008039578,2022-12-21,26,2897.0,2897.0,0,0,00:00
3979,Flip-Flops,30.0,2023-03-30,3.6,Cash,23,0,-130.0,-129.99999999999997,2022-11-20,22,2445.0,2445.0,0,0,00:00
4111,Skirt,110.0,2023-08-13,4.2,Credit Card,6,0,263.0,262.99999999999994,2024-05-02,26,2781.0,2781.0,0,0,00:00
3990,Handbag,187.0,2023-08-11,1.4,Credit Card,20,0,283.0,282.99999999999994,2024-05-20,22,2255.0,2255.0,0,0,00:00
4053,Coat,110.0,2023-07-10,4.5,Credit Card,31,0,0.24366110080395795,0.2436611008039578,2023-07-10,17,2283.0,2283.0,0,0,00:00
4122,Hoodie,116.0,2023-03-17,2.0,Cash,2,0,97.0,96.99999999999997,2023-06-22,32,6092.0,6092.0,0,0,00:00
4101,Cardigan,148.0,2022-11-26,3.5,Credit Card,9,0,-121.0,-120.99999999999997,2022-07-28,13,1493.0,1493.0,0,0,00:00
4004,Hoodie,25.0,2023-09-24,3.9,Credit Card,7,0,246.0,245.99999999999994,2024-05-27,16,1676.0,1676.0,0,0,00:00
3985,Pajamas,117.0,2023-08-07,1.9,Cash,7,0,63.0,62.999999999999986,2023-10-09,25,2626.0,2626.0,0,0,00:00
4004,Shorts,159.0,2023-01-22,2.0,Cash,7,0,-245.0,-244.99999999999994,2022-05-22,16,1676.0,1676.0,0,0,00:00
4021,Sneakers,15.0,2023-08-07,2.4,Credit Card,1,0,88.0,87.99999999999999,2023-11-03,19,1897.0,1897.0,0,0,00:00
4032,Jacket,157.0,2023-01-25,2.3,Credit Card,19,0,-141.0,-140.99999999999997,2022-09-06,19,1830.0,1830.0,0,0,00:00
4076,Trousers,11.0,2022-12-06,2.6,Credit Card,93,1,62.0,61.999999999999986,2023-02-06,17,1588.0,1588.0,0,0,00:00
3976,Jeans,86.0,2023-05-26,,Cash,3,0,3.0,2.999999999999999,2023-05-29,19,6271.0,6271.0,0,0,00:00
4120,Slippers,117.0,2023-09-25,4.0,Credit Card,1,0,225.0,224.99999999999994,2024-05-07,19,2191.0,2191.0,0,0,00:00
4073,Boots,198.0,2022-12-21,3.2,Cash,1,0,-269.0,-268.99999999999994,2022-03-27,26,2866.0,2866.0,0,0,00:00
4027,Onesie,164.0,2023-06-11,3.6,Cash,19,0,163.0,162.99999999999997,2023-11-21,17,1747.0,1747.0,0,0,00:00
4066,Kimono,134.0,2023-01-02,3.8,Credit Card,9,0,0.24366110080395795,0.2436611008039578,2023-01-02,18,1832.0,1832.0,0,0,00:00
4039,Umbrella,121.0,2023-07-05,4.4,Cash,61,0,0.24366110080395795,0.2436611008039578,2023-07-05,16,1753.0,1753.0,0,0,00:00
4022,Tunic,109.0,2022-11-15,1.3,Credit Card,35,0,24.0,23.999999999999993,2022-12-09,13,1474.0,1474.0,0,0,00:00
3998,Skirt,183.0,2022-12-22,3.8,Credit Card,8,0,0.24366110080395795,0.2436611008039578,2022-12-22,21,2502.0,2502.0,0,0,00:00
3975,T-shirt,195.0,2023-07-22,4.0,Cash,2,0,165.0,164.99999999999997,2024-01-03,14,1340.0,1340.0,0,0,00:00
4027,Sweater,110.0,2022-12-01,4.0,Credit Card,19,0,-192.0,-191.99999999999994,2022-05-23,17,1747.0,1747.0,0,0,00:00
3972,Sneakers,42.0,2023-04-18,2.8,Credit Card,77,0,117.0,116.99999999999997,2023-08-13,20,5158.0,5158.0,0,0,00:00
4054,Tunic,146.0,2023-01-23,1.2,Credit Card,24,0,-140.0,-139.99999999999997,2022-09-05,20,5755.0,5755.0,0,0,00:00
4056,T-shirt,110.0,2023-03-29,1.7,Cash,1,0,-113.0,-112.99999999999997,2022-12-06,23,2416.0,2416.0,0,0,00:00
4042,Wallet,154.0,2023-08-31,2.9,Credit Card,28,0,292.0,291.99999999999994,2024-06-18,22,2441.0,2441.0,0,0,00:00
3972,Slippers,31.0,2022-10-26,3.2,Credit Card,77,0,-174.0,-173.99999999999997,2022-05-05,20,5158.0,5158.0,0,0,00:00
4023,Dress,44.0,2023-03-03,2.2,Cash,41,0,-66.0,-65.99999999999999,2022-12-27,25,2831.0,2831.0,0,0,00:00
4024,Skirt,56.0,2023-07-17,2.2,Credit Card,36,0,281.0,280.99999999999994,2024-04-23,15,1485.0,1485.0,0,0,00:00
4002,Scarf,110.0,2023-05-09,3.7,Credit Card,34,0,-17.0,-16.999999999999996,2023-04-22,26,6760.0,6760.0,0,0,00:00
4069,Flannel Shirt,64.0,2022-11-01,3.5,Cash,57,0,-107.0,-106.99999999999997,2022-07-17,19,1585.0,1585.0,0,0,00:00
3974,T-shirt,96.0,2022-12-05,3.6,Credit Card,2,0,-79.0,-78.99999999999999,2022-09-17,21,4194.0,4194.0,0,0,00:00
4082,Pajamas,107.0,2023-05-10,3.1,Cash,17,0,0.24366110080395795,0.2436611008039578,2023-05-10,28,3460.0,3460.0,0,0,00:00
4008,Loafers,117.0,2023-05-04,3.5,Credit Card,24,0,0.24366110080395795,0.2436611008039578,2023-05-04,27,2754.0,2754.0,0,0,00:00
4113,Flannel Shirt,30.0,2023-05-21,3.1,Credit Card,16,0,222.0,221.99999999999994,2023-12-29,22,2491.0,2491.0,0,0,00:00
4057,Tunic,148.0,2023-04-22,2.9,Cash,3,0,-148.0,-147.99999999999997,2022-11-25,22,2120.0,2120.0,0,0,00:00
4002,Sneakers,110.0,2023-08-28,4.7,Credit Card,34,0,111.0,110.99999999999997,2023-12-17,26,6760.0,6760.0,0,0,00:00
4122,Kimono,67.0,2023-03-20,4.4,Cash,2,0,3.0,2.999999999999999,2023-03-23,32,6092.0,6092.0,0,0,00:00
4082,Onesie,176.0,2022-12-28,3.1,Credit Card,17,0,-133.0,-132.99999999999997,2022-08-17,28,3460.0,3460.0,0,0,00:00
3984,Tunic,110.0,2023-05-22,1.0,Credit Card,31,0,154.0,153.99999999999997,2023-10-23,19,6877.0,6877.0,0,0,00:00
3993,Trousers,110.0,2022-12-26,1.6,Credit Card,4,0,-104.0,-103.99999999999997,2022-09-13,21,2302.0,2302.0,0,0,00:00
4095,Loafers,15.0,2023-07-12,,Credit Card,12,0,241.0,240.99999999999994,2024-03-09,21,1960.0,1960.0,0,0,00:00
4067,Belt,71.0,2023-08-27,2.2,Credit Card,14,0,92.0,91.99999999999999,2023-11-27,21,6638.0,6638.0,0,0,00:00
4012,Trousers,110.0,2023-03-06,3.8,Cash,13,0,-48.0,-47.999999999999986,2023-01-17,17,4092.0,4092.0,0,0,00:00
4114,Swimsuit,154.0,2023-04-02,2.3,Credit Card,3,0,-179.0,-178.99999999999997,2022-10-05,17,1667.0,1667.0,0,0,00:00
4121,Umbrella,129.0,2023-01-15,,Cash,63,0,-86.0,-85.99999999999999,2022-10-21,18,2145.0,2145.0,0,0,00:00
3984,Trousers,104.0,2023-07-30,1.6,Cash,31,0,69.0,68.99999999999999,2023-10-07,19,6877.0,6877.0,0,0,00:00
4070,Leggings,110.0,2023-06-09,3.2,Credit Card,26,0,-56.0,-55.999999999999986,2023-04-14,28,5734.0,5734.0,0,0,00:00
4023,Boots,193.0,2023-02-14,3.5,Credit Card,41,0,-17.0,-16.999999999999996,2023-01-28,25,2831.0,2831.0,0,0,00:00
3983,Swimsuit,110.0,2023-08-17,2.1,Cash,1,0,94.0,93.99999999999999,2023-11-19,18,1823.0,1823.0,0,0,00:00
3965,Wallet,89.0,2023-08-18,4.5,Cash,3,0,36.0,35.99999999999999,2023-09-23,19,2028.0,2028.0,0,0,00:00
